id,fecha,producto,precio,cantidad
3678,2023-10-15,bokenEntrenamiento,1099.05,10
3679,2023-03-27,nodachiElite,512.51,2
3680,2023-06-13,kunaiHierro,360.91,4
3681,2023-12-23,kunaiHierro,820.78,5
3682,2026-01-20,katanaAcero,1229.61,1
3683,2023-04-30,kunaiHierro,356.06,8
3684,2023-01-10,nodachiElite,755.4100000000001,4
3685,2023-12-05,shuriken,630.45,8
3686,2023-09-08,tantoMadera,864.7,1
3687,2023-09-29,katanaAcero,1035.03,6
3688,2023-04-29,nodachiElite,1381.35,8
3689,2023-07-25,shuriken,213.47,4
3690,2023-11-03,nodachiElite,333.5,4
3691,2026-01-20,katanaAcero,180.98,5
3692,2023-11-13,bokenEntrenamiento,1302.2,7
3693,2026-01-21,nodachiElite,603.64,9
3694,2023-03-05,tantoMadera,152.6,4
3695,2023-05-13,nodachiElite,830.92,10
3696,2023-10-28,kunaiHierro,1324.95,5
3697,2023-12-11,katanaAcero,550.26,1
3698,2023-02-03,kunaiHierro,1204.14,1
3699,2023-07-22,bokenEntrenamiento,755.4100000000001,8
3700,2023-08-04,kunaiHierro,573.01,9
3701,2023-04-10,bokenEntrenamiento,1166.12,8
3702,2026-01-21,nodachiElite,654.97,1
3703,2023-11-23,tantoMadera,1378.81,7
3704,2023-01-07,kunaiHierro,578.3,4
3705,2026-01-20,tantoMadera,323.39,9
3706,2023-04-21,bokenEntrenamiento,752.29,9
3707,2023-11-06,katanaAcero,555.1,1
3708,2023-08-27,bokenEntrenamiento,32.63,6
3709,2026-01-21,tantoMadera,279.17,9
3710,2023-10-30,bokenEntrenamiento,602.56,9
3711,2023-11-26,nodachiElite,1407.44,3
3712,2026-01-21,nodachiElite,571.18,4
3713,2023-01-14,tantoMadera,23.64,9
3714,2026-01-20,katanaAcero,1455.59,6
3715,2023-12-06,kunaiHierro,1232.0,4
3716,2026-01-21,katanaAcero,1012.34,7
3717,2023-10-23,katanaAcero,840.95,3
3718,2023-09-12,shuriken,755.4100000000001,10
3719,2023-11-03,bokenEntrenamiento,755.4100000000001,7
3720,2023-02-07,katanaAcero,755.4100000000001,2
3721,2023-01-09,tantoMadera,1387.9,4
3722,2026-01-21,bokenEntrenamiento,727.31,3
3723,2023-10-02,katanaAcero,15.64,1
3724,2023-08-06,bokenEntrenamiento,656.66,5
3725,2023-11-17,tantoMadera,871.5,2
3726,2023-11-23,shuriken,250.95,9
3727,2023-04-27,katanaAcero,1219.47,10
3728,2023-03-22,tantoMadera,1239.49,5
3729,2026-01-20,bokenEntrenamiento,502.91,4
3730,2023-02-15,tantoMadera,947.08,5
3731,2023-07-18,katanaAcero,227.04,7
3732,2026-01-20,nodachiElite,1423.65,5
3733,2023-10-20,shuriken,1001.73,2
3734,2023-09-17,nodachiElite,418.9,4
3735,2023-04-01,shuriken,55.51,8
3736,2023-01-20,nodachiElite,170.81,6
3737,2023-01-27,nodachiElite,755.4100000000001,8
3738,2023-09-29,kunaiHierro,1479.73,10
3739,2026-01-20,tantoMadera,1124.18,5
3740,2023-02-01,katanaAcero,336.94,3
3741,2026-01-20,tantoMadera,243.99,2
3742,2026-01-20,shuriken,339.08,5
3743,2023-12-03,katanaAcero,51.19,5
3744,2023-06-09,bokenEntrenamiento,362.65,4
3745,2023-05-21,katanaAcero,755.4100000000001,4
3746,2023-12-02,katanaAcero,905.58,6
3747,2026-01-20,tantoMadera,213.39,1
3748,2023-07-22,bokenEntrenamiento,401.31,4
3749,2023-04-15,bokenEntrenamiento,1142.88,9
3750,2023-09-06,nodachiElite,349.86,6
3751,2023-08-28,katanaAcero,655.72,7
3752,2026-01-21,kunaiHierro,1286.01,5
3753,2026-01-21,nodachiElite,201.2,7
3754,2023-10-31,bokenEntrenamiento,108.87,10
3755,2023-01-23,bokenEntrenamiento,195.49,9
3756,2026-01-21,kunaiHierro,755.4100000000001,7
3757,2023-07-21,kunaiHierro,279.41,7
3758,2023-12-25,tantoMadera,439.54,8
3759,2023-08-05,tantoMadera,371.31,5
3760,2026-01-20,bokenEntrenamiento,831.49,7
3761,2026-01-21,bokenEntrenamiento,1225.27,6
3762,2026-01-20,katanaAcero,1066.42,9
3763,2023-12-26,katanaAcero,806.91,3
3764,2023-01-22,shuriken,732.87,1
3765,2023-01-31,kunaiHierro,1074.78,9
3766,2023-05-24,nodachiElite,505.09,7
3767,2023-01-28,tantoMadera,1116.76,6
3768,2023-03-11,bokenEntrenamiento,111.94,1
3769,2026-01-20,bokenEntrenamiento,1495.06,2
3770,2023-05-21,katanaAcero,513.28,2
3771,2023-03-16,bokenEntrenamiento,916.16,7
3772,2026-01-21,shuriken,755.4100000000001,9
3773,2023-12-26,katanaAcero,755.4100000000001,8
3774,2023-05-25,shuriken,755.4100000000001,2
3775,2023-02-20,shuriken,1040.22,7
3776,2023-03-29,shuriken,278.26,6
3777,2023-12-13,bokenEntrenamiento,1060.29,4
3778,2023-11-08,kunaiHierro,81.09,9
3779,2023-02-26,bokenEntrenamiento,1086.91,4
3780,2023-09-15,kunaiHierro,507.44,10
3781,2023-12-05,katanaAcero,1001.19,3
3782,2026-01-20,shuriken,1195.74,1
3783,2023-02-09,nodachiElite,1221.95,4
3784,2023-01-28,kunaiHierro,120.54,2
3785,2023-02-18,tantoMadera,473.53,8
3786,2023-03-09,bokenEntrenamiento,827.79,8
3787,2023-03-15,kunaiHierro,26.1,7
3788,2023-02-04,tantoMadera,160.54,2
3789,2023-07-02,kunaiHierro,1359.35,9
3790,2023-06-09,tantoMadera,322.43,5
3791,2023-10-23,tantoMadera,1033.44,2
3792,2023-10-26,tantoMadera,684.19,3
3793,2023-08-26,katanaAcero,338.21,2
3794,2023-11-08,kunaiHierro,788.9,7
3795,2026-01-21,nodachiElite,554.29,3
3796,2023-12-26,kunaiHierro,312.19,9
3797,2023-06-13,katanaAcero,1453.05,3
3798,2023-12-26,shuriken,387.82,8
3799,2023-05-25,nodachiElite,1433.71,9
3800,2023-02-18,nodachiElite,1144.88,8
3801,2023-10-13,tantoMadera,755.4100000000001,2
3802,2023-06-14,shuriken,44.63,10
3803,2023-01-28,tantoMadera,528.55,1
3804,2023-09-29,shuriken,306.25,5
3805,2023-10-29,katanaAcero,293.85,8
3806,2023-06-10,katanaAcero,1222.52,6
3807,2023-10-21,shuriken,974.09,7
3808,2023-04-03,tantoMadera,848.26,10
3809,2023-12-05,katanaAcero,1069.24,8
3810,2023-06-15,nodachiElite,290.09,4
3811,2023-04-01,bokenEntrenamiento,755.4100000000001,8
3812,2023-05-04,nodachiElite,1212.37,9
3813,2023-04-21,shuriken,140.55,4
3815,2026-01-21,kunaiHierro,1423.3,8
3816,2023-04-11,tantoMadera,741.08,9
3817,2026-01-21,tantoMadera,1346.58,9
3818,2026-01-21,nodachiElite,1462.03,10
3819,2023-02-03,nodachiElite,742.21,5
3820,2023-11-14,nodachiElite,993.88,6
3821,2023-06-06,katanaAcero,370.49,10
3822,2023-07-21,kunaiHierro,579.52,4
3823,2023-05-30,shuriken,1049.25,10
3824,2026-01-21,shuriken,678.71,8
3825,2023-08-06,nodachiElite,702.34,9
3826,2023-12-25,tantoMadera,148.92,4
3827,2023-10-08,nodachiElite,10.27,5
3828,2023-01-20,tantoMadera,951.97,6
3829,2026-01-20,tantoMadera,634.66,1
3830,2023-05-03,shuriken,755.4100000000001,8
3831,2023-06-30,tantoMadera,1180.81,8
3832,2023-12-30,shuriken,899.34,5
3833,2023-11-06,kunaiHierro,239.8,10
3834,2023-10-13,nodachiElite,1486.29,3
3835,2023-12-19,nodachiElite,1410.3,6
3836,2023-10-16,kunaiHierro,1012.65,9
3838,2023-09-16,katanaAcero,1439.24,10
3839,2023-07-06,katanaAcero,1408.16,7
3840,2023-09-05,nodachiElite,614.61,4
3841,2023-02-08,tantoMadera,712.23,9
3842,2026-01-21,nodachiElite,1012.2,7
3843,2023-07-21,katanaAcero,900.66,3
3844,2023-06-11,shuriken,714.73,4
3846,2023-04-04,kunaiHierro,449.38,9
3847,2023-04-06,nodachiElite,1338.88,1
3848,2026-01-20,bokenEntrenamiento,82.1,1
3849,2023-04-09,kunaiHierro,1186.43,4
3850,2023-12-19,bokenEntrenamiento,645.93,1
3851,2023-01-10,nodachiElite,943.73,9
3852,2026-01-21,bokenEntrenamiento,763.71,9
3853,2023-11-05,shuriken,1192.39,3
3854,2026-01-21,katanaAcero,196.94,2
3855,2023-09-13,katanaAcero,1318.87,4
3856,2023-08-07,kunaiHierro,385.0,10
3857,2023-01-15,shuriken,1286.98,3
3858,2023-06-30,tantoMadera,624.45,10
3859,2023-03-30,nodachiElite,1186.49,4
3860,2023-11-18,nodachiElite,755.4100000000001,4
3861,2023-01-14,kunaiHierro,336.44,8
3862,2026-01-21,kunaiHierro,439.58,8
3863,2023-06-21,kunaiHierro,1310.4,8
3864,2023-02-18,katanaAcero,578.53,3
3865,2026-01-20,bokenEntrenamiento,450.19,2
3866,2023-02-09,kunaiHierro,931.09,3
3867,2023-10-28,shuriken,50.86,9
3868,2023-07-08,shuriken,85.09,4
3869,2026-01-21,katanaAcero,133.14,5
3870,2023-11-23,shuriken,909.67,5
3871,2023-02-27,nodachiElite,708.1,9
3872,2023-08-07,kunaiHierro,1429.91,6
3873,2023-02-27,kunaiHierro,618.56,1
3874,2023-05-24,tantoMadera,649.16,2
3875,2026-01-20,katanaAcero,636.55,5
3876,2023-08-12,bokenEntrenamiento,594.21,8
3877,2023-11-27,kunaiHierro,587.71,1
3878,2023-03-27,bokenEntrenamiento,919.44,6
3879,2023-02-20,nodachiElite,755.4100000000001,10
3880,2023-09-16,shuriken,121.31,5
3881,2023-05-11,bokenEntrenamiento,557.65,1
3882,2023-11-02,katanaAcero,1262.29,4
3883,2023-09-08,tantoMadera,220.49,9
3884,2023-08-08,katanaAcero,868.42,3
3885,2026-01-20,nodachiElite,804.27,7
3886,2023-01-02,nodachiElite,755.4100000000001,9
3887,2023-06-07,shuriken,755.4100000000001,8
3888,2023-09-15,tantoMadera,675.66,10
3889,2026-01-20,katanaAcero,53.68,8
3890,2023-04-08,tantoMadera,1379.41,1
3891,2023-03-06,nodachiElite,1448.19,4
3892,2023-08-28,kunaiHierro,755.4100000000001,5
3893,2026-01-21,katanaAcero,612.88,1
3894,2023-06-17,shuriken,875.57,1
3895,2023-07-08,bokenEntrenamiento,122.6,10
3896,2023-01-30,nodachiElite,809.96,3
3897,2023-01-18,tantoMadera,78.53,6
3898,2026-01-20,kunaiHierro,755.4100000000001,8
3899,2023-11-19,kunaiHierro,1364.26,6
3900,2023-02-15,tantoMadera,304.1,9
3901,2023-04-17,nodachiElite,838.68,8
3902,2023-10-16,kunaiHierro,313.77,10
3903,2023-12-18,tantoMadera,377.16,7
3904,2026-01-20,katanaAcero,597.31,2
3905,2026-01-20,nodachiElite,328.6,10
3906,2023-10-18,shuriken,137.16,3
3907,2023-10-29,katanaAcero,538.89,7
3908,2023-12-31,kunaiHierro,56.28,9
3909,2023-10-26,nodachiElite,755.4100000000001,6
3910,2023-05-14,tantoMadera,755.4100000000001,4
3911,2023-10-20,nodachiElite,1241.1,6
3912,2023-01-13,tantoMadera,533.6,5
3914,2023-02-21,bokenEntrenamiento,1337.21,10
3915,2023-12-23,bokenEntrenamiento,1301.81,5
3916,2023-05-07,nodachiElite,614.45,7
3917,2023-05-18,kunaiHierro,1186.76,7
3918,2023-07-12,shuriken,172.3,10
3919,2023-07-18,kunaiHierro,1001.69,5
3920,2023-01-13,tantoMadera,644.82,8
3921,2023-09-04,katanaAcero,263.74,10
3922,2023-08-25,bokenEntrenamiento,1188.31,10
3923,2026-01-20,katanaAcero,885.53,10
3924,2023-09-25,katanaAcero,1262.36,9
3925,2026-01-20,nodachiElite,755.4100000000001,1
3926,2026-01-20,shuriken,1174.4,2
3927,2023-07-25,nodachiElite,225.21,9
3928,2026-01-21,tantoMadera,921.16,10
3929,2023-03-08,bokenEntrenamiento,755.4100000000001,9
3930,2023-05-10,kunaiHierro,34.42,1
3931,2023-02-11,bokenEntrenamiento,1074.43,8
3932,2023-12-18,katanaAcero,14.15,3
3933,2026-01-21,kunaiHierro,122.63,1
3934,2023-02-11,nodachiElite,1426.66,9
3935,2023-04-18,tantoMadera,594.18,5
3936,2023-08-16,shuriken,777.69,9
3937,2023-09-29,shuriken,1099.49,8
3938,2023-10-05,bokenEntrenamiento,81.99,6
3939,2026-01-20,nodachiElite,1426.99,4
3940,2026-01-20,tantoMadera,621.86,2
3942,2023-08-04,katanaAcero,497.83,4
3943,2023-10-22,tantoMadera,521.0,7
3944,2023-02-08,bokenEntrenamiento,1414.21,9
3945,2026-01-20,katanaAcero,1303.84,6
3946,2023-06-06,kunaiHierro,50.39,2
3947,2023-09-27,shuriken,712.08,5
3948,2023-02-04,nodachiElite,1310.1,9
3949,2026-01-20,nodachiElite,254.88,7
3950,2023-06-27,tantoMadera,1021.4,5
3951,2023-05-30,katanaAcero,506.59,10
3952,2026-01-20,katanaAcero,380.55,7
3953,2023-11-24,tantoMadera,495.21,9
3954,2026-01-21,bokenEntrenamiento,469.4,9
3955,2023-06-13,shuriken,1184.19,10
3956,2023-02-15,kunaiHierro,617.31,9
3957,2023-10-20,tantoMadera,248.82,8
3958,2023-07-26,bokenEntrenamiento,517.36,7
3959,2023-04-17,katanaAcero,836.36,5
3960,2023-05-08,kunaiHierro,1410.24,3
3961,2026-01-20,kunaiHierro,1004.89,1
3962,2023-12-09,kunaiHierro,1211.93,5
3963,2023-11-12,nodachiElite,657.85,9
3964,2023-11-01,kunaiHierro,120.19,6
3965,2023-06-17,kunaiHierro,492.47,5
3966,2023-06-19,kunaiHierro,545.43,6
3967,2026-01-21,tantoMadera,755.4100000000001,9
3968,2023-11-08,katanaAcero,1238.7,7
3969,2023-09-09,bokenEntrenamiento,955.7,8
3970,2023-04-11,tantoMadera,618.63,4
3971,2023-10-26,shuriken,924.7,8
3972,2023-05-25,shuriken,1190.9,3
3973,2023-11-14,tantoMadera,1120.87,10
3974,2026-01-21,katanaAcero,249.04,10
3975,2023-05-23,bokenEntrenamiento,1387.38,6
3976,2023-05-31,kunaiHierro,506.94,9
3977,2023-03-03,tantoMadera,263.45,3
3978,2023-12-09,shuriken,809.19,8
3979,2023-02-11,shuriken,968.51,6
3980,2023-09-26,bokenEntrenamiento,481.43,10
3981,2023-11-04,nodachiElite,755.4100000000001,6
3982,2023-08-03,kunaiHierro,116.85,10
3983,2023-12-31,katanaAcero,214.47,5
3984,2023-03-07,tantoMadera,536.84,7
3985,2023-12-13,shuriken,260.14,6
3986,2023-02-26,tantoMadera,755.4100000000001,1
3987,2026-01-20,katanaAcero,1248.53,3
3988,2026-01-21,nodachiElite,139.59,2
3989,2023-02-03,kunaiHierro,864.67,9
3990,2023-08-19,katanaAcero,150.41,5
3991,2026-01-21,tantoMadera,551.9,10
3992,2026-01-21,nodachiElite,552.35,4
3993,2023-12-14,kunaiHierro,1012.72,3
3994,2023-03-30,kunaiHierro,755.4100000000001,9
3995,2023-07-21,bokenEntrenamiento,1471.93,10
3996,2023-07-23,tantoMadera,1189.65,7
3997,2026-01-21,nodachiElite,682.66,9
3998,2023-09-16,katanaAcero,699.75,8
3999,2023-12-14,kunaiHierro,459.26,9
4000,2023-04-14,katanaAcero,462.82,5
4001,2023-05-09,tantoMadera,190.35,5
4002,2023-12-25,bokenEntrenamiento,127.79,2
4003,2026-01-20,tantoMadera,830.9,4
4004,2023-10-20,kunaiHierro,1218.6,3
4005,2023-07-26,bokenEntrenamiento,867.84,1
4006,2023-11-13,shuriken,1163.55,7
4007,2023-11-09,tantoMadera,1141.86,4
4008,2026-01-20,kunaiHierro,1074.83,4
4009,2023-12-09,shuriken,916.1,4
4010,2023-02-25,katanaAcero,755.4100000000001,8
4011,2023-03-18,nodachiElite,1330.61,10
4012,2026-01-21,tantoMadera,738.54,4
4013,2023-06-21,shuriken,960.06,9
4014,2023-09-21,tantoMadera,1057.5,3
4015,2026-01-21,tantoMadera,634.95,9
4016,2026-01-21,shuriken,1318.48,9
4017,2023-05-06,katanaAcero,36.97,10
4018,2023-12-16,shuriken,598.1,2
4019,2024-01-01,nodachiElite,154.51,10
4020,2026-01-20,katanaAcero,278.46,9
4021,2023-08-29,katanaAcero,883.65,4
4023,2023-02-17,shuriken,946.07,9
4024,2026-01-20,bokenEntrenamiento,808.92,4
4025,2023-04-28,bokenEntrenamiento,110.52,7
4026,2023-09-30,katanaAcero,1230.01,10
4027,2026-01-21,tantoMadera,1474.57,1
4028,2023-09-23,shuriken,1075.28,10
4029,2023-08-21,tantoMadera,1111.49,1
4030,2023-06-25,nodachiElite,462.45,6
4031,2023-04-17,tantoMadera,1314.73,1
4032,2023-08-28,shuriken,487.68,2
4033,2023-07-01,nodachiElite,103.81,8
4034,2023-12-20,tantoMadera,343.85,2
4036,2023-11-26,bokenEntrenamiento,1424.91,6
4037,2023-10-02,kunaiHierro,1249.33,2
4038,2023-12-23,tantoMadera,145.13,5
4039,2023-02-23,shuriken,320.52,4
4041,2023-11-24,katanaAcero,1188.31,4
4042,2026-01-21,tantoMadera,1448.93,5
4043,2023-10-08,kunaiHierro,807.88,5
4044,2023-05-12,kunaiHierro,891.4,4
4045,2023-04-30,bokenEntrenamiento,755.4100000000001,2
4046,2023-08-01,katanaAcero,980.74,2
4047,2023-06-28,tantoMadera,46.38,5
4048,2023-07-22,kunaiHierro,1106.42,7
4049,2026-01-20,shuriken,1059.71,3
4050,2026-01-20,bokenEntrenamiento,1213.75,8
4051,2023-03-27,katanaAcero,297.62,8
4052,2023-02-26,katanaAcero,404.19,8
4053,2023-04-13,katanaAcero,679.61,8
4054,2026-01-21,katanaAcero,993.35,9
4055,2023-08-28,bokenEntrenamiento,755.4100000000001,8
4056,2026-01-20,kunaiHierro,644.96,10
4057,2023-07-16,tantoMadera,233.14,2
4058,2023-04-07,shuriken,263.0,3
4059,2023-03-19,bokenEntrenamiento,1111.95,4
4060,2023-02-18,nodachiElite,1176.1,9
4061,2023-09-07,tantoMadera,706.7,3
4062,2023-05-04,bokenEntrenamiento,1037.1,2
4063,2023-11-17,shuriken,337.21,1
4064,2023-12-23,bokenEntrenamiento,201.5,9
4065,2023-03-06,shuriken,755.4100000000001,4
4066,2023-06-19,nodachiElite,1092.47,9
4067,2023-09-15,kunaiHierro,438.36,6
4068,2023-08-17,nodachiElite,1316.1,2
4069,2026-01-20,nodachiElite,1200.46,6
4070,2023-08-17,nodachiElite,1282.83,8
4071,2023-04-19,kunaiHierro,995.67,2
4072,2023-01-21,bokenEntrenamiento,891.13,10
4073,2023-11-08,katanaAcero,59.56,2
4074,2026-01-21,kunaiHierro,1268.72,2
4075,2023-05-08,nodachiElite,1441.37,6
4076,2026-01-21,bokenEntrenamiento,846.99,1
4077,2023-01-15,tantoMadera,1098.47,8
4078,2026-01-21,katanaAcero,510.35,10
4079,2023-09-28,tantoMadera,413.53,2
4080,2023-09-23,kunaiHierro,1357.87,6
4081,2026-01-21,bokenEntrenamiento,28.95,9
4082,2026-01-20,nodachiElite,819.96,3
4083,2026-01-20,tantoMadera,90.78,6
4084,2023-02-18,shuriken,570.94,3
4085,2023-12-14,bokenEntrenamiento,701.59,2
4086,2023-07-13,kunaiHierro,733.17,3
4087,2026-01-21,bokenEntrenamiento,362.83,3
4088,2023-02-08,shuriken,1028.53,10
4089,2026-01-20,shuriken,965.38,7
4090,2026-01-21,katanaAcero,1318.42,6
4091,2023-07-08,tantoMadera,79.97,7
4092,2023-04-13,nodachiElite,676.29,8
4093,2023-05-02,katanaAcero,474.97,4
4094,2023-07-19,shuriken,942.49,3
4095,2023-05-17,shuriken,1007.49,8
4096,2023-03-16,katanaAcero,388.68,6
4097,2023-03-16,kunaiHierro,747.54,6
4098,2023-05-02,tantoMadera,566.3,9
4099,2023-04-10,kunaiHierro,639.13,2
4100,2023-04-10,tantoMadera,1036.67,7
4101,2026-01-21,bokenEntrenamiento,1003.57,3
4102,2023-04-13,shuriken,847.64,7
4103,2023-06-30,nodachiElite,190.77,1
4104,2026-01-21,nodachiElite,755.4100000000001,10
4105,2023-11-11,tantoMadera,588.61,3
4106,2023-01-11,nodachiElite,755.4100000000001,5
4107,2026-01-20,shuriken,295.77,8
4108,2026-01-20,bokenEntrenamiento,1208.85,7
4109,2023-10-28,shuriken,255.11,2
4110,2026-01-20,bokenEntrenamiento,17.23,7
4111,2023-02-08,bokenEntrenamiento,1288.45,4
4112,2023-08-03,nodachiElite,480.96,8
4113,2023-05-30,nodachiElite,947.05,9
4114,2023-05-16,kunaiHierro,314.04,3
4115,2023-06-11,katanaAcero,485.41,2
4116,2023-08-24,kunaiHierro,83.76,8
4117,2023-08-10,nodachiElite,755.4100000000001,8
4118,2026-01-20,bokenEntrenamiento,638.0,10
4119,2023-11-23,nodachiElite,116.47,5
4120,2023-05-02,bokenEntrenamiento,755.4100000000001,4
4121,2026-01-20,tantoMadera,68.57,8
4122,2023-11-18,bokenEntrenamiento,699.34,3
4123,2026-01-21,shuriken,450.87,8
4124,2023-05-27,shuriken,969.94,6
4125,2023-08-19,tantoMadera,537.13,2
4126,2023-03-13,kunaiHierro,1207.19,9
4127,2023-08-08,nodachiElite,1334.63,2
4128,2023-01-11,shuriken,1123.25,1
4129,2023-12-16,katanaAcero,327.89,3
4130,2026-01-21,tantoMadera,378.91,3
4131,2023-01-30,bokenEntrenamiento,219.04,5
4132,2023-04-02,katanaAcero,1197.54,5
4133,2023-03-24,shuriken,1180.35,6
4134,2023-07-04,bokenEntrenamiento,176.88,6
4135,2026-01-21,kunaiHierro,1375.89,9
4136,2023-09-07,katanaAcero,1041.51,5
4137,2026-01-20,tantoMadera,468.4,10
4138,2023-12-31,shuriken,802.02,10
4139,2023-11-25,tantoMadera,145.29,4
4140,2023-07-04,shuriken,453.88,10
4141,2023-03-30,shuriken,1449.94,3
4142,2026-01-21,shuriken,951.52,7
4143,2023-04-25,shuriken,755.4100000000001,2
4144,2023-08-27,katanaAcero,662.15,6
4145,2023-03-12,nodachiElite,632.91,7
4146,2023-07-18,nodachiElite,873.13,5
4147,2023-10-17,katanaAcero,1236.92,9
4148,2026-01-20,nodachiElite,480.92,10
4149,2026-01-21,kunaiHierro,205.7,5
4150,2023-03-03,bokenEntrenamiento,1464.02,8
4151,2023-10-13,kunaiHierro,1188.92,10
4152,2023-05-20,katanaAcero,307.5,10
4153,2023-10-21,bokenEntrenamiento,873.03,4
4154,2023-09-14,kunaiHierro,33.1,6
4155,2023-02-14,kunaiHierro,755.4100000000001,4
4156,2026-01-21,katanaAcero,755.4100000000001,6
4157,2023-05-23,tantoMadera,755.4100000000001,5
4158,2023-12-26,tantoMadera,913.85,7
4159,2023-03-25,tantoMadera,1365.74,7
4160,2023-04-17,tantoMadera,379.26,1
4161,2023-03-04,kunaiHierro,1442.29,5
4162,2023-06-08,bokenEntrenamiento,751.45,2
4163,2023-12-31,tantoMadera,1129.73,9
4164,2026-01-21,bokenEntrenamiento,1025.67,10
4165,2023-05-28,tantoMadera,755.4100000000001,5
4166,2023-05-29,katanaAcero,371.5,6
4167,2023-07-15,katanaAcero,147.56,4
4168,2023-11-01,kunaiHierro,755.4100000000001,6
4169,2023-02-25,kunaiHierro,14.1,9
4170,2023-11-30,tantoMadera,755.4100000000001,4
4171,2023-08-02,tantoMadera,392.05,3
4172,2023-12-15,kunaiHierro,976.61,5
4173,2026-01-21,nodachiElite,913.27,5
4174,2023-10-26,nodachiElite,1080.71,4
4175,2023-04-23,nodachiElite,1189.38,1
4176,2026-01-21,nodachiElite,860.19,5
4177,2026-01-20,tantoMadera,296.32,10
4178,2023-04-06,bokenEntrenamiento,1102.57,8
4179,2023-03-29,shuriken,1087.99,9
4180,2023-07-02,bokenEntrenamiento,196.31,8
4181,2023-02-08,tantoMadera,714.73,10
4182,2023-02-12,kunaiHierro,1139.4,10
4183,2023-03-09,tantoMadera,932.03,6
4184,2023-05-06,shuriken,732.64,8
4185,2026-01-21,nodachiElite,491.05,9
4186,2026-01-21,kunaiHierro,574.56,2
4187,2023-12-21,bokenEntrenamiento,1117.58,9
4188,2026-01-20,shuriken,726.65,2
4189,2023-11-30,nodachiElite,1002.89,8
4190,2023-02-15,bokenEntrenamiento,1336.71,9
4191,2023-07-17,nodachiElite,751.43,6
4192,2023-05-10,kunaiHierro,36.36,10
4193,2023-11-16,bokenEntrenamiento,687.12,5
4194,2023-11-25,tantoMadera,1349.62,9
4196,2023-11-05,katanaAcero,181.42,10
4197,2026-01-21,shuriken,1211.2,1
4198,2023-12-29,nodachiElite,1350.99,7
4199,2023-03-13,bokenEntrenamiento,679.66,8
4200,2023-10-13,bokenEntrenamiento,144.84,8
4201,2023-02-03,tantoMadera,132.9,1
4202,2026-01-20,tantoMadera,897.2,7
4203,2026-01-21,katanaAcero,161.89,9
4204,2023-12-09,tantoMadera,1273.09,2
4205,2023-05-16,nodachiElite,786.07,1
4206,2023-12-10,nodachiElite,755.4100000000001,3
4207,2023-08-10,bokenEntrenamiento,185.46,8
4208,2023-10-20,katanaAcero,409.05,2
4209,2023-07-31,tantoMadera,759.07,7
4210,2023-09-21,bokenEntrenamiento,1342.52,1
4211,2023-11-16,katanaAcero,131.78,2
4212,2023-04-05,tantoMadera,660.27,2
4213,2023-05-08,tantoMadera,291.49,7
4214,2023-10-06,tantoMadera,824.13,10
4215,2026-01-21,shuriken,43.07,2
4216,2026-01-21,nodachiElite,660.52,2
4217,2026-01-21,katanaAcero,1348.96,2
4218,2023-04-23,bokenEntrenamiento,946.09,9
4219,2023-03-11,shuriken,755.4100000000001,8
4220,2023-07-22,bokenEntrenamiento,1104.13,1
4221,2023-12-22,shuriken,755.4100000000001,8
4222,2026-01-20,tantoMadera,81.07,9
4223,2023-09-12,katanaAcero,818.19,8
4224,2023-11-25,tantoMadera,336.63,8
4225,2023-11-13,shuriken,190.54,8
4226,2026-01-20,nodachiElite,1421.51,2
4227,2023-12-29,bokenEntrenamiento,957.57,5
4228,2023-12-31,katanaAcero,557.96,7
4229,2026-01-21,bokenEntrenamiento,1159.31,2
4230,2026-01-21,nodachiElite,1290.13,1
4231,2023-05-24,bokenEntrenamiento,755.4100000000001,3
4232,2023-02-06,bokenEntrenamiento,1218.14,4
4233,2023-03-11,katanaAcero,262.53,2
4235,2026-01-21,bokenEntrenamiento,161.99,3
4236,2023-08-09,bokenEntrenamiento,896.16,9
4237,2026-01-20,katanaAcero,1096.44,6
4238,2023-06-27,katanaAcero,553.65,5
4239,2023-07-10,kunaiHierro,794.78,5
4240,2023-02-19,nodachiElite,1403.13,1
4241,2023-11-10,bokenEntrenamiento,684.97,3
4242,2023-06-25,bokenEntrenamiento,151.02,5
4243,2026-01-21,kunaiHierro,659.04,8
4244,2023-03-25,kunaiHierro,1178.45,3
4245,2023-04-30,tantoMadera,689.65,2
4246,2023-06-16,kunaiHierro,1011.63,4
4247,2026-01-20,shuriken,503.91,8
4248,2026-01-20,bokenEntrenamiento,222.24,5
4249,2023-10-20,katanaAcero,240.83,7
4250,2023-09-21,nodachiElite,474.93,6
4251,2023-02-12,bokenEntrenamiento,1345.89,1
4252,2023-03-16,bokenEntrenamiento,624.36,2
4253,2023-10-21,katanaAcero,464.07,4
4254,2023-09-13,nodachiElite,183.37,9
4255,2023-04-30,tantoMadera,651.93,2
4256,2023-05-26,tantoMadera,1297.67,4
4257,2026-01-20,katanaAcero,755.4100000000001,7
4258,2023-01-04,kunaiHierro,1164.74,10
4259,2026-01-21,katanaAcero,616.8,2
4260,2023-04-20,tantoMadera,755.4100000000001,3
4261,2023-12-09,tantoMadera,1012.12,1
4262,2023-12-22,bokenEntrenamiento,133.18,5
